,buying__high,buying__low,buying__med,buying__vhigh,maint__high,maint__low,maint__med,maint__vhigh,doors__2,doors__3,doors__4,doors__5more,persons__2,persons__4,persons__more,lug_boot__big,lug_boot__med,lug_boot__small,safety__high,safety__low,safety__med,acceptance
1116,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
1117,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,acc
1118,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,acc
1119,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
1120,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,acc
1121,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,acc
1122,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
1123,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,acc
1124,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,vgood
1125,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
1126,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,acc
1127,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,acc
1128,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
1129,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,acc
1130,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,vgood
1131,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
1132,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,acc
1133,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,vgood
1134,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
1135,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
1136,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
1137,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
1138,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
1139,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
1140,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
1141,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
1142,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
1143,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
1144,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,acc
1145,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,acc
1146,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
1147,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,acc
1148,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,vgood
1149,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
1150,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
1151,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,vgood
1152,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
1153,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,acc
1154,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
1155,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
1156,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
1157,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,vgood
1158,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
1159,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
1160,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,vgood
1161,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
1162,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
1163,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
1164,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
1165,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
1166,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
1167,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
1168,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
1169,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
1170,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
1171,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,acc
